k number
1  2
1  2
1  2
2  3
2  3
3  3
4  3
5  3
7  3
9  3
12  11
15  11
20  11
25  11
33  11
42  11
54  11
70  11
90  11
115  11
148  11
190  11
244  11
314  11
403  11
518  11
665  11
854  11
1096  11
1408  11
1808  11
